License Issue Date,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
March 21 2019,Zoe,Dog,"Schnauzer, Miniature","Poodle, Miniature",98177
March 21 2019,Xuri,Dog,German Shepherd,,98109
March 21 2019,Fawn,Dog,Catahoula Leopard dog,Mix,98109
March 21 2019,Peyton,Dog,"Retriever, Curly Coated",,98117
March 21 2019,Mei Mei,Dog,Mix,,98118
March 22 2019,Nala,Dog,Maltese,"Poodle, Toy",98122
March 22 2019,Kiko,Dog,"Welsh Corgi, Pembroke",,98102
March 22 2019,Baikal,Dog,"Poodle, Miniature",,98103
March 22 2019,Mei Mei,Dog,Australian Kelpie,Mix,98105
March 22 2019,Mosey Mage,Dog,Portuguese Water Dog,,98112
March 22 2019,Phoebe,Dog,"Schnauzer, Miniature",Mix,98106
March 22 2019,Strummer,Dog,"Retriever, Labrador",,98112
March 22 2019,Sadie,Dog,Shepherd,,98103
March 22 2019,Pinto,Dog,Australian Cattle Dog,Mix,98115
March 22 2019,Luna,Dog,"Poodle, Standard","Retriever, Labrador",98107
March 22 2019,Lilly,Dog,Shepherd,Mix,98133
March 22 2019,Nala Lei,Dog,"Chihuahua, Short Coat",Mix,98178
March 22 2019,Peanut,Dog,Xoloitzcuintli,,98126
March 22 2019,Lila,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98107
March 22 2019,Hazel,Dog,Pointer,Spaniel,98136
March 22 2019,Gracie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98199
March 22 2019,Ruby,Dog,"Pointer, German Shorthaired",,98108
March 22 2019,Amber,Dog,Australian Cattle Dog,,98116
March 22 2019,Jade,Dog,Great Dane,,98116
March 22 2019,Hadley,Dog,Coonhound,,98115
March 22 2019,Laila,Dog,Boxer,,98126
March 22 2019,Lola,Dog,"Spaniel, American Cocker",Mix,98105
March 22 2019,Allie,Dog,"Schnauzer, Miniature","Poodle, Miniature",98116
March 22 2019,Misty,Dog,"Retriever, Labrador",,98126
March 22 2019,Tipper,Dog,Terrier,Mix,98101
March 22 2019,Honey IV,Dog,"Retriever, Golden",,98105
March 22 2019,Nacho,Dog,Border Collie,Australian Cattle Dog,98122
March 22 2019,Kobi,Dog,Shiba Inu,,98108
March 22 2019,Judith Pickle,Dog,Bulldog,Bulldog,98103
March 22 2019,Zoe,Dog,Saint Bernard,Rhodesian Ridgeback,98117
March 22 2019,Tiggy,Dog,Pharaoh Hound,Mix,98103
March 22 2019,Cocoa,Dog,"Chihuahua, Short Coat",,98105
March 22 2019,Briar Rose,Dog,Catahoula Leopard dog,Mix,98122
March 22 2019,Ginger,Dog,"Poodle, Standard",,98119
March 22 2019,Gracie,Dog,"Terrier, American Pit Bull",Mix,98107
March 23 2019,Oona,Dog,"Retriever, Labrador",Great Dane,98112
March 23 2019,Zoey,Dog,"Retriever, Labrador",,98112
March 23 2019,Mitzu,Dog,"Poodle, Miniature",,98104
March 23 2019,Annie,Dog,"Terrier, Fox, Smooth","Dachshund, Standard Smooth Haired",98199
March 23 2019,Taffy,Dog,Shih Tzu,"Poodle, Miniature",98133
March 23 2019,Momo,Dog,Pomeranian,,98106
March 23 2019,Sadie,Dog,"Welsh Corgi, Pembroke",,98199
March 23 2019,Sadie,Dog,"Coonhound, Black and Tan",Mix,98103
March 23 2019,Sophie,Dog,Lhasa Apso,,98125
March 23 2019,Nadia,Dog,Terrier,,98125
March 23 2019,Mary,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
March 23 2019,Taylor,Dog,Shiba Inu,,98117
March 23 2019,Shelly,Dog,Korean Jindo,Mix,98106
March 23 2019,Honey,Dog,Retriever,Mix,98115
March 23 2019,Abby,Dog,Australian Cattle Dog,"Terrier, Bull",98102
March 23 2019,Roxy,Dog,Retriever,,98101
March 23 2019,Sydney,Dog,"Retriever, Golden",Mix,98112
March 23 2019,Lina,Dog,"Terrier, Manchester","Chihuahua, Long Coat",98106
March 24 2019,Lita,Dog,"Retriever, Golden","Poodle, Standard",98103
March 24 2019,Reagan,Dog,Doberman Pinscher,,98103
March 24 2019,Gemma Conn,Dog,"Retriever, Golden",,98109
March 24 2019,Tango,Dog,Australian Shepherd,Mix,98103
March 24 2019,Ellie,Dog,"Bulldog, English",,98144
March 24 2019,Lollipop,Dog,Mix,Mix,98115
March 24 2019,Brie,Dog,"Bulldog, French",,98136
March 24 2019,Moxie,Dog,"Chihuahua, Short Coat",,98106
March 24 2019,Mili,Dog,Australian Shepherd,"Poodle, Miniature",98119
March 24 2019,Cocoa,Dog,Beagle,"Retriever, Labrador",98121
March 24 2019,Anika,Dog,Mix,Mix,98117
March 24 2019,Daisy,Dog,Beagle,Mix,98125
March 24 2019,Kona,Dog,"Retriever, Labrador",,98112
March 24 2019,Meadow,Dog,Retriever,Mix,98133
March 24 2019,Snowy,Dog,Boxer,,98115
March 24 2019,Abbygale,Dog,"Vizsla, Smooth Haired",,98177
March 24 2019,Gracie,Dog,"Terrier, American Staffordshire","Terrier, American Pit Bull",98101
March 24 2019,Kaia,Dog,Bernese Mountain Dog,"Retriever, Golden",98107
March 25 2019,Gracie,Dog,"Chihuahua, Short Coat",Terrier,98125
March 25 2019,Isabelle,Dog,"Chihuahua, Short Coat",,98125
March 25 2019,Lily,Dog,"Retriever, Labrador",,98118
March 25 2019,Kika,Dog,Eurasier,,98122
March 25 2019,Shirley,Dog,"Schnauzer, Miniature","Poodle, Miniature",98116
March 25 2019,Peach,Dog,Maltese,"Terrier, Yorkshire",98125
March 25 2019,Scout,Dog,"Schnauzer, Miniature","Chihuahua, Short Coat",98118
March 25 2019,Boomer,Dog,Pug,Terrier,98122
March 25 2019,Dottie,Dog,Shih Tzu,"Poodle, Miniature",98106
March 25 2019,Frannie,Dog,"Retriever, Labrador",Mix,98199
March 25 2019,Lux,Dog,Australian Shepherd,Mix,98116
March 25 2019,Dori,Dog,"Retriever, Labrador","Retriever, Golden",98119
March 25 2019,Lily,Dog,Border Collie,Mix,98116
March 25 2019,Kaydee,Dog,"Retriever, Golden",,98177
March 25 2019,Sonya,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98178
March 25 2019,Chloe,Dog,Havanese,,98133
March 25 2019,Bao,Dog,Samoyed,,98101
March 25 2019,Latte,Dog,"Terrier, Yorkshire",,98040
March 25 2019,Mocha,Dog,"Terrier, Yorkshire",,98040
March 25 2019,Inqui,Dog,Basenji,,98125
March 25 2019,Pepita,Dog,"Schnauzer, Miniature","Poodle, Miniature",98125
March 25 2019,Mari,Dog,"Terrier, Yorkshire","Terrier, Tibetan",98126
March 25 2019,Rosie,Dog,"Retriever, Labrador",Mix,98119
March 26 2019,Maggie,Dog,Terrier,,98125
March 26 2019,Bobby,Dog,"Retriever, Golden","Poodle, Standard",98199
March 26 2019,Olive,Dog,"Retriever, Golden","Poodle, Standard",98121
March 26 2019,Dixie,Dog,"Poodle, Toy",Maltese,98199
March 26 2019,Hazel,Dog,"Terrier, Cairn",,98118
March 26 2019,Selma,Dog,Greyhound,Saluki,98112
March 26 2019,Emma,Dog,"Retriever, Golden","Poodle, Standard",98105
March 26 2019,Maya,Dog,Siberian Husky,,98115
March 26 2019,Scarlet,Dog,Xoloitzcuintli,,98177
March 26 2019,Echo,Dog,Xoloitzcuintli,,98125
March 26 2019,Grace,Dog,"Terrier, American Pit Bull",,98199
March 26 2019,Cash,Dog,"Retriever, Labrador",Basset Hound,98101
March 26 2019,San Jo Leica,Dog,Shiba Inu,,98122
March 26 2019,Scout,Dog,"Retriever, Labrador",,98112
March 26 2019,Shorty,Dog,"Terrier, Boston",,98109
March 26 2019,Lola,Dog,"Bulldog, French",,98102
March 26 2019,Cali,Dog,"Poodle, Standard",,98115
March 26 2019,Kara,Dog,"Terrier, American Pit Bull",Mix,98115
March 26 2019,Mackenzie,Dog,"Terrier, Scottish",,98199
March 26 2019,Daisymay,Dog,"Terrier, Rat",Mix,98354
March 26 2019,Killian,Dog,"Welsh Corgi, Cardigan",Basenji,98103
March 26 2019,Sam,Dog,Maltese,"Poodle, Toy",98117
March 26 2019,Baker,Dog,"Coonhound, Redbone",German Shepherd,98116
March 26 2019,Nani,Dog,Shiba Inu,,98122
March 26 2019,Daisy,Dog,American Eskimo,,98107
March 26 2019,Rosey,Dog,American Eskimo,,98107
March 26 2019,Wee Hazel,Dog,"Terrier, Fox, Wire","Chihuahua, Long Coat",98126
March 26 2019,Jovie,Dog,"Bulldog, French",,98136
March 26 2019,Sofie,Dog,"Retriever, Golden",,98109
March 26 2019,Peanut,Dog,"Retriever, Labrador",Mix,98112
March 26 2019,Azuki,Dog,Shiba Inu,,98105
March 26 2019,Honey,Dog,Maltese,,98117
March 26 2019,Thule,Dog,Border Collie,"Retriever, Golden",98118
March 26 2019,Maya,Dog,Australian Shepherd,Australian Cattle Dog,98103
March 27 2019,Nika,Dog,German Shepherd,,98125
March 27 2019,Dezie,Dog,Boxer,Mix,98105
March 27 2019,Lucy,Dog,Boxer,Mix,98105
March 27 2019,Edie,Dog,"Chihuahua, Short Coat",,98133
March 27 2019,Lola,Dog,"Terrier, Pit Bull",Mix,98108
March 27 2019,Stevie Nicks,Dog,"Retriever, Golden",Border Collie,98122
March 27 2019,Maisie,Dog,Beagle,Rhodesian Ridgeback,98117
March 27 2019,Shasta,Dog,German Shepherd,,98116
March 27 2019,Honeybee,Dog,Ibizan Hound,Hound,98229
March 27 2019,Koa,Dog,"Retriever, Golden",,98119
March 27 2019,Daisy,Dog,Pomeranian,Mix,98115
March 27 2019,Sofia,Dog,"Chihuahua, Short Coat",Terrier,98115
March 27 2019,Nellie,Dog,Border Collie,Mix,98119
March 27 2019,Lexie Lucile,Dog,Border Collie,,98146
March 27 2019,Slash,Dog,"Retriever, Labrador",Hound,98117
March 27 2019,Amelie,Dog,"Retriever, Golden",,98102
March 28 2019,Abby,Dog,"Schnauzer, Standard",Mix,98115
March 28 2019,Pollywog,Dog,Australian Shepherd,Mix,98115
March 28 2019,Maggie,Dog,Border Collie,,98125
March 28 2019,Mazey,Dog,"Retriever, Labrador",,98136
March 28 2019,Scout,Dog,"Terrier, Border",Terrier,98102
March 28 2019,Dahlia,Dog,"Retriever, Labrador",Australian Shepherd,98108
March 28 2019,Dory,Dog,German Shepherd,,98121
March 28 2019,Savannah,Dog,"Retriever, Labrador",,98177
March 28 2019,Tessa,Dog,Old English Sheepdog,,98107
March 28 2019,Minnie,Dog,"Bulldog, French",,98109
March 28 2019,Saavy,Dog,"Terrier, American Pit Bull",,98144
March 28 2019,Gem,Dog,"Retriever, Labrador",,98115
March 28 2019,Hazel,Dog,"Chihuahua, Short Coat",Mix,98136
March 28 2019,Neko,Dog,Retriever,Hound,98105
March 28 2019,Claudine,Dog,"Spaniel, Cavalier King Charles",,98105
March 28 2019,Lorelei,Dog,"Spaniel, Cavalier King Charles",,98105
March 28 2019,Se-Se,Dog,Terrier,Havanese,98115
March 28 2019,"Rosemay ""Rosie""",Dog,"Retriever, Labrador","Poodle, Miniature",98115
March 28 2019,Raleigh,Dog,"Retriever, Labrador",Mix,98107
March 28 2019,Annie,Dog,"Retriever, Golden",,98115
March 28 2019,Jema,Dog,Newfoundland,Mix,98121
March 28 2019,Brandy,Dog,"Chihuahua, Short Coat",,98106
March 28 2019,Gracie,Dog,Bernese Mountain Dog,Mix,98117
March 28 2019,Miss Penny,Dog,Beagle,,98106
March 28 2019,Daisy,Dog,"Welsh Corgi, Pembroke",Mix,98117
March 28 2019,Lila,Dog,Border Collie,"Retriever, Labrador",98115
March 28 2019,Call or E-Mail With Name,Dog,Bulldog,Mix,98177
March 28 2019,Ziva,Dog,"Retriever, Labrador",Mix,98117
March 28 2019,Zoey,Dog,"Dachshund, Standard Smooth Haired","Chihuahua, Short Coat",98115
March 28 2019,Juniper,Dog,"Schnauzer, Miniature","Poodle, Miniature",98125
March 28 2019,Abbey La Chasse,Dog,Shetland Sheepdog,,98117
March 28 2019,Annie,Dog,"Terrier, Jack Russell",Mix,98117
March 28 2019,Lil,Dog,Basenji,,98116
March 28 2019,Gouda,Dog,"Retriever, Golden",Border Collie,98103
March 28 2019,Mochi Smiley,Dog,Maltese,,98144
March 28 2019,Maggie,Dog,Rhodesian Ridgeback,Mix,98122
March 28 2019,Camino,Dog,"Brittany, French",,98126
March 29 2019,Howl,Dog,"Dachshund, Miniature Long Haired",Mix,98112
March 29 2019,Sasha,Dog,German Shepherd,,98121
March 29 2019,Eva,Dog,Australian Shepherd,,98116
March 29 2019,Ripley,Dog,"Terrier, Airedale",,98117
March 29 2019,Bailie,Dog,"Welsh Corgi, Pembroke",,98125
March 29 2019,Luna,Dog,Shiba Inu,Korean Jindo,98109
March 29 2019,Bella,Dog,"Terrier, American Pit Bull",,98106
March 29 2019,Sylvie,Dog,Xoloitzcuintli,,98125
March 29 2019,Gracie,Dog,"Retriever, Labrador",Mix,98118
March 29 2019,Molly,Dog,"Retriever, Golden","Retriever, Labrador",98126
March 29 2019,Keeva,Dog,"Terrier, Irish",,98104
March 29 2019,Abby,Dog,"Retriever, Labrador",,98118
March 29 2019,Lily,Dog,Maltese,Mix,98105
March 29 2019,Bellatrix,Dog,"Poodle, Miniature",Australian Shepherd,98106
March 29 2019,Perla,Dog,"Retriever, Labrador","Retriever, Golden",98103
March 29 2019,Kona,Dog,Shiba Inu,,98125
March 29 2019,Olive,Dog,"Retriever, Labrador",Australian Shepherd,98125
March 29 2019,Ruby,Dog,"Retriever, Golden","Poodle, Standard",98117
March 29 2019,Tess,Dog,Retriever,"Mixed Breed, Medium (up to 44 lbs fully grown)",98105
March 29 2019,Miss Baby,Dog,"Chihuahua, Short Coat",,98108
March 29 2019,Mika,Dog,"Chihuahua, Short Coat",Mix,98109
March 29 2019,Persa,Dog,Shih Tzu,Mix,98109
March 29 2019,Jill,Dog,"Dachshund, Miniature Long Haired","Chihuahua, Long Coat",98117
March 29 2019,Montse,Dog,"Terrier, Boston",,98118
March 29 2019,Bea,Dog,Newfoundland,"Schnauzer, Giant",98119
March 29 2019,Curry,Dog,"Poodle, Miniature",Terrier,98122
March 29 2019,Broly,Dog,"Retriever, Labrador",Mix,98133
March 29 2019,Maddy,Dog,"Retriever, Labrador","Poodle, Standard",98177
March 29 2019,Ky,Dog,"Terrier, American Pit Bull",,98118
March 29 2019,Rita,Dog,Australian Shepherd,,98109
March 30 2019,Widget,Dog,Australian Shepherd,"Terrier, American Staffordshire",98118
March 30 2019,Bridger,Dog,Rottweiler,,98199
March 30 2019,Stella,Dog,"Retriever, Labrador",,98125
March 30 2019,Santi,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98115
March 30 2019,Lula,Dog,Hound,Shepherd,98133
March 30 2019,Luna Blue,Dog,Australian Cattle Dog,,98115
March 30 2019,Ela,Dog,"Retriever, Golden",,98122
March 30 2019,Sandy,Dog,"Spaniel, American Cocker",Mix,98199
March 30 2019,Amica,Dog,German Shepherd,Mix,98106
March 30 2019,Sophia,Dog,"Terrier, Yorkshire",,98109
March 30 2019,Maddison,Dog,"Chihuahua, Short Coat",Mix,98109
March 30 2019,Mystic,Dog,German Shepherd,Mix,98117
March 30 2019,Lucy,Dog,"Schnauzer, Miniature",Maltese,98105
March 31 2019,Bailey,Dog,"Retriever, Labrador","Spaniel, Welsh Springer",98133
March 31 2019,Dakota,Dog,Siberian Husky,Mix,98115
March 31 2019,Mazzy,Dog,"Terrier, Soft Coated Wheaten",,98115
March 31 2019,Frida,Dog,"Retriever, Labrador",,98118
March 31 2019,Chula,Dog,"Spaniel, American Cocker","Poodle, Miniature",98115
March 31 2019,Oakland,Dog,"Terrier, Pit Bull","Cur, Black-Mouth",98122
March 31 2019,MeiMei,Dog,Pekingese,,98103
March 31 2019,Miki,Dog,Pekingese,,98103
March 31 2019,Alice,Dog,"Retriever, Labrador","Spaniel, English Springer",98125
March 31 2019,Trisha,Dog,"Terrier, Boston",Mix,98178
March 31 2019,Rosey,Dog,"Schnauzer, Standard",Shih Tzu,98125
March 31 2019,Lyla,Dog,Pug,Pomeranian,98133
March 31 2019,Gracie,Dog,"Retriever, Labrador",,98126
March 31 2019,Maggie,Dog,"Terrier, Scottish",,98106
March 31 2019,Huxley,Dog,"Retriever, Labrador",Mix,98144
March 31 2019,Shani,Dog,German Shepherd,,98126
March 31 2019,Champaign,Dog,"Australian Shepherd, Miniature",,98136
March 31 2019,Indie,Dog,Australian Cattle Dog,"Terrier, American Staffordshire",98105
March 31 2019,Liberty,Dog,"Retriever, Labrador",,98125
March 31 2019,Tillie,Dog,Australian Shepherd,Shepherd,98115
April 01 2019,Cookie,Dog,"Retriever, Labrador",Mix,98136
April 01 2019,Ruckus,Dog,"Terrier, Cairn",Mix,98115
April 01 2019,Delilah,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98118
April 01 2019,Frankie,Dog,German Pinscher,Mix,98125
April 01 2019,Betsy,Dog,"Schnauzer, Miniature",,98126
April 01 2019,Lucy,Dog,Beagle,Mix,98146
April 01 2019,Layla,Dog,"Poodle, Standard",Mix,98136
April 01 2019,Layla,Dog,"Poodle, Standard",Mix,98136
April 01 2019,Sathya,Dog,Rottweiler,Mix,98125
April 01 2019,Starbuck,Dog,"Retriever, Golden",,98126
April 01 2019,Zoe,Dog,"Retriever, Golden",,98126
April 01 2019,Risky,Dog,"Dachshund, Standard Long Haired",,98133
April 01 2019,"Luna ""Bean"" Bear",Dog,German Shepherd,"Retriever, Labrador",98112
April 01 2019,Panda,Dog,Australian Cattle Dog,Border Collie,98136
April 01 2019,Birdie,Dog,Retriever,"Poodle, Standard",98136
April 01 2019,Pixie,Dog,"Retriever, Golden",,98117
April 01 2019,Ellie,Dog,Shepherd,Rottweiler,98117
April 02 2019,Clementine,Dog,"Chihuahua, Short Coat",Mix,98106
April 02 2019,Ruby Glassoumi,Dog,"Poodle, Miniature",Retriever,98103
April 02 2019,Cali,Dog,Australian Shepherd,,98146
April 02 2019,Audrey,Dog,Terrier,Mix,98116
April 02 2019,Zoe,Dog,"Terrier, Soft Coated Wheaten",,98133
April 02 2019,May,Dog,"Retriever, Labrador",,98117
April 02 2019,Winnie,Dog,Bulldog,,98199
April 02 2019,Cloud,Dog,"Terrier, Border",Mix,98101
April 02 2019,Louise,Dog,Border Collie,Mix,98104
April 02 2019,Daisy Blue,Dog,"Bulldog, American",,98116
April 02 2019,Coco Rodriguez,Dog,"Terrier, Yorkshire","Terrier, Silky",98122
April 02 2019,Tangelina Jolie,Dog,"Dachshund, Miniature Smooth Haired","Chihuahua, Short Coat",98119
April 02 2019,Mercer Geraldine Young,Dog,"Poodle, Standard","Retriever, Golden",98112
April 02 2019,Zoey,Dog,"Retriever, Labrador","Poodle, Miniature",98117
April 02 2019,Lemon,Dog,Bernese Mountain Dog,,98136
April 02 2019,Maaza,Dog,"Retriever, Golden",,98115
April 02 2019,Lola,Dog,"Retriever, Labrador",,98122
April 02 2019,Olive,Dog,Doberman Pinscher,German Shepherd,98112
April 02 2019,Winnie,Dog,"Poodle, Miniature",Bichon Frise,98133
April 02 2019,Chloe,Dog,"Dachshund, Miniature Smooth Haired",,98144
April 02 2019,Val,Dog,"Terrier, American Pit Bull",,98108
April 03 2019,Ciaran,Dog,"Retriever, Labrador",Mix,98108
April 03 2019,Marty McFly,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Long Haired",98108
April 03 2019,Belle,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98102
April 03 2019,Zoe,Dog,"Retriever, Labrador",,98116
April 03 2019,Beatrice,Dog,"Chihuahua, Short Coat","Terrier, Jack Russell",98122
April 03 2019,Akiko,Dog,Akita,Mix,98125
April 03 2019,Tessie,Dog,Border Collie,Mix,98115
April 03 2019,Em,Dog,Border Collie,,98109
April 03 2019,Hoonah,Dog,"Vizsla, Smooth Haired",,98136
April 03 2019,Marley,Dog,Shih Tzu,,98103
April 03 2019,Jessie,Dog,Shih Tzu,,98103
April 03 2019,Fulita Flavia,Dog,"Chihuahua, Short Coat",,98119
April 03 2019,Sachiko,Dog,Akita,Shepherd,98119
April 03 2019,Leia,Dog,Australian Shepherd,,98125
